airline,overall,author,review_date,customer_review,aircraft,traveller_type,cabin,route,date_flown,seat_comfort,cabin_service,food_bev,entertainment,ground_service,value_for_money,recommended
Jetblue Airways,1,Steven Cavanagh,5th August 2017,"✅ Verified Review | Chicago to Boston. I was supposed to leave at 7.10 pm on a Thursday night. The flight continued to get delayed until 1am. They finally told us the flight was canceled. Then we waited for an hour to get booked on an 11am flight for Friday morning. The exact quote was ""we guarentee you will be booked on the 11am flight"". I am now at the airport at 10am and our flight has been pushed back to 4.45pm. This airline consistently gave no information and was extremely reactive with no helpful options. They gave us a 250 voucher, but who wants a voucher for an airline that treats customers like this and their flights can't take off on time. This will be the first and last time I ever fly Jetblue. Disclaimer: these delays were all under control of the airline. Twice we've been told flight was delayed due to pilot running out of legal hours. This is in control of a business as you know how long your pilots fly, and they still promised us times for flights that were unrealistic.",,Solo Leisure,Economy Class,Chicago to Boston,August 2017,3,1,,,1,1,no
Jetblue Airways,2,B Kemp,5th August 2017,"✅ Verified Review | Second time (and last time) flying Jetblue Airways from Port au Prince to Pittsburgh via Ft Lauderdale. Booked this flight because I had a $50 credit from my first disaster with this airline. I really hesitated booking this flight but thought I would give them a second chance. They proved to be the same disastrous mess they were the first time. Sitting in Ft Lauderdale airport, 3 hours delayed, on the floor because there are Jetblue delayed customers everywhere. Over 90% of all outgoing and incoming Jetblue flights on the screen are delayed! (The weather here is perfect, not the cause of the problem). Let me add, all shops and restaurants in this terminal close at 9pm! We are stuck here till 11.:30 (unless Jet Blue changes that for the 6th time today) and not even one offer of food or snacks from Jet Blue. This was not worth the $50 I saved! Really need to get their act together!",,Family Leisure,Economy Class,Port au Prince to Pittsburgh via Ft Lauderdale,August 2017,3,3,3,2,2,1,no
Jetblue Airways,3,Alex Zaretser,4th August 2017,"✅ Verified Review | New York to Ft Lauderdale. One more time JetBlue becomes a nightmare re delays, customer service and total flight quality. Flight delayed 4 hours with no reason. Also customer service at help desk is unimanagible horrible and very helpless. Jet Blue should start pay attention regarding regular daily customers. I feel disapointed again by trusting Jet Blue.",,Couple Leisure,Economy Class,New York to Ft Lauderdale,August 2017,3,4,2,4,2,2,no
Jetblue Airways,1,O Lacey,4th August 2017,✅ Verified Review | They will never tell you the truth! For this flight from Bogota to Fort Lauderdale with Jetblue we've been in the airport for almost 6 hours. We boarded the plane and after 2 hours we were advised it would be taken to a hangar. 2 hours later we were told we would return to the airport for food. After 1.5 hours in line we got some horrible food. No information from the airline after 6 hours. What I see is many passengers that are already in their second delay because of the same issue. It seems it is the way it works. There is no one to speak to - just write an email and wait for response which can take one month.,,Family Leisure,Economy Class,Bogota to Fort Lauderdale,August 2017,2,1,1,1,1,1,no
Jetblue Airways,3,Betssy Morante,1st August 2017,"✅ Verified Review | Jetblue flight from New York to Fort Lauderdale was scheduled for 9:37, once I got to check in (6:50) the flight was delayed - no gate, no time info. I received email after email with updates for the flight being more and more delayed, my family and I end up boarding the plane at 2:30pm and took off at 3:14 pm, I have a connection flight in FL to Lima hopefully I will make it on time since we are still in the air.",,Family Leisure,Economy Class,New York to Fort Lauderdale,July 2017,3,3,2,1,3,3,no
Jetblue Airways,1,Maria Story,1st August 2017,"✅ Verified Review | My Jetblue flight 1783 from Orlando to Bogota was delayed from 7 pm to 1 am for technical difficulties. Later on the changed it to 4:00 am. 9 hours of delay + 3h before. The left us waiting at the airport for 12 hours. No solutions proposed from the staff who were rude. They just said if cancel you have to wait 2 days to get to Colombia. For food, boxes with chips and cookies. Really bad experience! It was inhuman! Cheap company. I will never travel with Jetblue again!",,Family Leisure,Economy Class,Orlando to Bogota,July 2017,1,1,1,1,1,1,no
Jetblue Airways,2,K Victor,1st August 2017,"✅ Verified Review | New York to Seattle with Jetblue. General trend is that most staff members (airport and flight attendants) are rude and have big attitudes. Customer care is the last thing they know. The flight attendant showed zero patience and didn't wait for 5 seconds on my drink order. She said she will comeback to take order and never did. We were family of 4 and our seats were scattered all over. When we requested to be seated together, they said the flight is completely full and they can't do it. However there were empty seats throughout. JetBlue will be my last choice when I book my next travel.",,Family Leisure,Economy Class,New York to Seattle,July 2017,3,1,1,4,1,1,no
Jetblue Airways,8,P Leaden,26th July 2017,"✅ Verified Review | Had a stopover in Boston, coming from Lisbon to Washington DC. Stopover was originally 5 hours, but bad weather ended up making it 7. A lot of the flights were getting cancelled to Washington, so lots of people were trying to get standby on mine. I ended up hanging out in the corner near the gate's counter for about 5 hours, watching the Jetblue employees work. They seemed to be very friendly and accommodating with the flyers and I imagine it was very stressful. After sitting in the corner for 5 hours, one of the Jetblue employees asked to see my ticket and put me in a much better, premium seat and allowed me to board first because he felt bad I had spent so many hours at the gate. The flight and crew was also great. I've flown Jetblue only a few times, but have yet to experience an unpleasant experience.",,Solo Leisure,Economy Class,Boston to Washington,July 2017,5,4,,3,4,4,yes
Jetblue Airways,3,E Valerez,25th July 2017,✅ Verified Review | Fort Lauderdale to Medellin. Jet Blue has figured out a way to cut costs. Quite often you will find that their flights are delayed due to maintenance that they do to the plane before departure. In the last two flights I have taken with them one flight was delayed three times making me lose my connecting flight and forcing me to fly out next day. The second time it is delayed because they are working on the plane. This is the last time I will fly this airline.,,Business,Economy Class,Fort Lauderdale to Medellin,July 2017,2,3,2,1,1,1,no
Jetblue Airways,1,H Meeson,20th July 2017,"✅ Verified Review | Washington to Boston. This airline is fine should you not actually want to go anywhere. I felt like I was in kindergarten with a make-believe airline. I booked through Emirates. Foolish me, instead of booking a direct flight out of IAD with Emirates, I thought to save several hundred dollars by booking a cheaper flight with connecting JetBlue flights through BOS and JFK. Big mistake. I should have paid the premium for an Emirates only booking and completely avoid JetBlue. Flight staff have the friendliness but incompetence of high school interns. Weather delay I understand. I drove through the rainstorm. At the check-in counter, I specifically asked the staff at the counter if I would make my connecting flight to Emirates in BOS. He responded that the connection was tight but good. Wrong. At the gate, just before boarding, I and four other people were informed that we would miss our connections, and needed interline tickets. The staff at the gate spent an hour on the phone getting interline tickets for the other four passengers, and when she got to me, then after another twenty minutes on the phone, she informed me that I had just missed an interline ticket with Qatar Airways by fifteen minutes, and could only go the next day - a loss of 24 hours for me. She talked to me in the nicest department store customer service voice, but was incompetent. I missed a whole day on my vacation. JetBlue should have booked the interline ticket immediately at the check-in counter when they had told me that the connection to my Emirates flight out of BOS was tight. Returning connection JFK to IAD. I landed at JFK timely with Emirates, and put my checked bag on the connections check-in counter, and proceeded to JetBlue Terminal. I saw on the Departures Board that my connecting JetBlue flight from JFK to IAD was several hours away, but that there was an earlier JetBlue flight. I asked the staff at the Help Desk if I could get a boarding pass for the earlier flight. He asked me if I had a checked bag, and I replied that I already had checked in my bag at the transfer connecting flights counter. And so then he said that ""no"" I couldn't get an earlier flight because my bag was already checked in for the later flight and was going to be on that flight. Okay, fine. I understand. So I took my originally booked flight, my first actual flight on a JetBlue aircraft, which took off about two hours late (being a small discount aircraft flight at the very end of the day, I kind of understand that.) Upon arrival at IAD, I looked and looked for my checked bag at Carousel 10. After many bags went by, I looked around the carousel, and saw my bag sitting inside the JetBlue baggage office. It had come on the earlier flight! So here I am at Dulles at two o'clock in the morning with my bag, calling for my pickup ride, when I could have been calling for my pickup ride at a more civilized hour in the early evening! I specifically asked the staff at the gate if food would be provided onboard the aircraft. I was told ""no."" So I stocked up on some snacks at the nearby snack kiosk. Needless, I was served cookies and Sprite onboard. I shall never book JetBlue again.",,Solo Leisure,Economy Class,Washington to Boston,July 2017,3,3,1,1,1,1,no
Jetblue Airways,3,E Karen,16th July 2017,✅ Verified Review | I have been delayed 5 times thus far on my trip from Raleigh to Montego Bay via Fort Lauderdale. I am highly disappointed in this long delay in my vacation. This is my first and last time flying Jetblue. I have lost money on my room at the resort thanks to the airline.,,Solo Leisure,Economy Class,Raleigh to Montego Bay via Fort Lauderdale,July 2017,3,4,1,,3,1,no
Jetblue Airways,3,D Thomas,16th July 2017,✅ Verified Review | I had 3 delays leaving Boston and then for my return flight I received an email that my flight was canceled. Soon an automated voicemail and email reported a next day new flight. However I had planned to fly out after a conference and had no reservation to stay in PA. I called customer service who told me to go to the airport to talk with someone at the Jetblue Kiosk who might be able to offer some compensation. I asked for clarification-you are telling me to pay to travel to the airport where you have already notified me that my flight is canceled to possibly offer me compensation. Yes the rep offers. I am horrified - what if this was my daughter flying. What would she do in a city by herself without a hotel? I checked the website and entered my flight info - no compensation. Thankfully I did not spend $60 getting to the airport to learn this. Unacceptable.,,Business,Economy Class,Boston to Philedelphia,July 2017,1,1,,,1,1,no
Jetblue Airways,1,Glen Pankhurst,15th July 2017,"✅ Verified Review | New York to Seattle. The incompetence and lack of ownership from JetBlue's side astounds me. I am unlikely to ever fly this airline again. From my flight being cancelled (Flight 263), to them loosing my luggage and blaming everyone else (Emirates, Me, Customs, etc) but themselves, to their inundated Customer Service people spending 30 to 60 minutes on the phone per customer to attempt to get them on other flights. I spent almost 6 hours at JFK figuring out what I needed to do as their customer service representatives were so unhelpful and made almost no announcements to anyone to let us know what was actually going on. I stood in one line for 2 hours and then another for another 2 hours and at no point were we given any clear guidance as to what was actually happening. Once I finally got a ticket out of New York for 2 days after the cancelled flight, I was told that JetBlue would not cover accommodation due to the flight being cancelled on account on bad weather. There was no bad weather in New York at the time that we arrived or the time the flight was supposed to depart. I spoke to several passengers who were all going to very different destinations, Seattle, Charleston, Boston, etc and all flights were cancelled which tells me that the weather issue was not the destination or on route, it was the source (New York), and seeing that there was actually no rain an just some clouds, it seems ludicrous that they would have us believe that the flights were cancelled due to bad weather. The fact that these sorts of things must happen every day, so for me to spend 6 hours in a airport, sorting everything from flights, to accommodation, to taxis, to my lost luggage which up to today no one had logged a ticket for, is absolutely unacceptable and it boggles my mind that they are still operating with this level of inefficiency, lack of procedure and incompetence.",,Business,Economy Class,New York to Seattle,July 2017,,,,,1,1,no
Jetblue Airways,1,Glen Pankhurst,15th July 2017,✅ Verified Review | My flight was cancelled today from New York to Seattle. I have been waiting in the customer service line for over an hour to find out what my next steps are. The staff have been absolutely useless and insanely slow. They are taking so unacceptably long to turn over customers. Some of the same people are still waiting at the service counter. This will undoubtedly be the last time I use this airline again!,,Business,Economy Class,New York to Seattle,July 2017,,,,,1,1,no
Jetblue Airways,2,K Razir,9th July 2017,✅ Verified Review | Long Beach to Austin. What has happened to JetBlue?? It used to be our go to airline to fly into Orange County. Three flights over the course of the past two weeks have resulted in 2 + hour delays for two of the flights and a missing crew for the other flight resulting in a 1+ hour delay. Will look for alternate airlines from here on out!,,Family Leisure,Economy Class,Long Beach to Austin,July 2017,3,3,2,3,2,3,no
Jetblue Airways,2,Alexander Erofeev,9th July 2017,"✅ Verified Review | We were trying to fly by JetBlue (flight 1752) yesterday to Nantucket from Boston. Flight has been delayed due to ""weather conditions"" and finally canceled - and we have been rebooked to connecting flights via JFK, so will spend whole day flying. No compensation. Killed Saturday. The irony is there were many flights same day which successfully taken off from Boston and landed in Nantucket same time with canceled JB flight. Not been stopped by weather. Looks like when you are JetBlue and have a lot of free seats next day on others flights, nothing prevents to cancel a flight and save a lot of money - no matter what plans people have. From other review here it seems I am not alone and frequent flights cancellation from JetBlue is common practice, so avoid flying them unless you have no other option - or have plenty of free time and money.",Embraer 190,Couple Leisure,Economy Class,Boston to Nantucket,July 2017,3,3,,2,1,1,no
Jetblue Airways,2,Xue Shan Wang,6th July 2017,"✅ Verified Review | Daytona Beach to New York . I bought two tickets. One was for me and the other was for my son. For some reason, my son was not able to travel with me, but I still kept the ticket and checked in for him. Since I paid for the ticket, I wanted to keep the seat vacant for more space. When I was boarding at the gate, Jetblue staff took my son's boarding pass away from me. She said that since my son was not boarding, Jetblue needed to have the boarding pass back, and to remove my son from the flight customer list. I asked if Jetblue would give the seat to the others. The Jetblue staff said that they can and that's how it work. I was surprised of the information. Nevertheless, the seat of my son was left open today because they didn't need it (the staff told me).",,Family Leisure,Economy Class,Daytona Beach to New York,July 2017,4,3,4,,1,1,no
Jetblue Airways,1,S Franella,6th July 2017,"✅ Verified Review | New York to Buffalo via Boston. Jetblue thoroughly disappointed me over the Holiday Weekend. I was supposed to go home on June 30th at 10:30 pm out of JFK, but that did not happen. My flight was delayed for hours, until, they finally cancelled it. Not only did the support team have no remorse or sympathy, the only flight they could get me on was the next day at 8 am, which had a 5 hour layover in Boston and wouldn't get to Buffalo until the next day at 8 pm. I had no guarantee I would not get stuck in Boston the next day. My trip was cancelled, I was stranded at New York JFK at 3 in the morning, with no way to get home but spend $100 on an Uber back to my home in Jersey. I was inconvenienced, exhausted, and upset. I waited in the customer service line for two hours, only for their support team to tell me they could not refund me. I was finally refunded the next day after waiting on hold for an hour. It was not weather - it was that this airline could not handle the magnitude of flights booked for the Holiday Weekend and did not have enough Pilots. Maybe if the customer service team was a bit more caring, efficient and helpful, I would consider flying with Jet Blue, but not even one ounce of remorse or care-that shows me how valued we are as customers.",,Solo Leisure,Economy Class,New York to Buffalo via Boston,June 2017,1,1,1,1,1,1,no
Jetblue Airways,1,H Nelson,30th June 2017,"✅ Verified Review | Based on my experiences of 6/22/2017 and 6/24/2017 I will never purchase another fare from JetBlue and I will never recommend them to anyone. In the spring I began making plans to attend my daughters graduation from grad school in Vermont. Using Expedia, I searched for a reasonable fare and decided on JetBlue. The fares I purchased included a flight from O'Hare to JFK with a short layover at JFK and then a flight to Vermont. The same package in reverse was available for us three days later when we wanted to return home. So in all I purchased three fares, one for myself, my husband and youngest daughter and altogether, we were scheduled for two flights to get to Vermont and two flights to return to Chicago. On the drive into O'Hare on the morning of 6/22/2017 I received a text message that the flight to JFK and then the connecting flight to Vermont had been cancelled. There was no reasonable explanation given. Here were all my hopes of getting to Vermont cancelled in a brief, cold text message. I called Expedia who helped me arrange for another flight to Burlington but they also told me to keep the flight with JetBlue for my return flight on 6/24/2017 as they hadn't cancelled those two flights. Bad idea. I should of cancelled it and made changes right then but I thought this kind of event was something unusual. On Saturday 6/24/2017 when we went to the airport in Vermont to depart, the JetBlue flight was delayed for around four hours. JetBlue arranged for us to get a later connecting flight to Chicago that was suppose to leave around 6.00. When we got to JFK, the flight to Chicago was on the board and it said ""on time"". I think we may have been there an hour or so and suddenly the status of the flight was changed to ""cancelled"". Again, we got no answers or help from JetBlue's customer service with the exception of telling us where we could pick up our checked bag in the airport and rescheduling a plane the next day that we later learned would supposedly leave some time around 2.00 in afternoon and get us home by 9.30 after two connecting flights. Fearing we would be stranded in yet another city we made other arrangements. Essentially, we were left stranded at JFK by JetBlue. There were no available hotel rooms this weekend as it was Pride weekend in New York City and all the hotels were booked. We searched for rooms, Expedia searched for us and after using the services at JFK we learned there was nothing available. We were given no help or direction from JetBlue that was meaningful or helpful in our situation. We had never been to New York and only expected our stay to be a brief one as a connecting flight. No room, no reciprocity with another carrier. So to be clear, three out of the four flights we had arranged months in advance were cancelled by JetBlue with just the flick of a text message. I will never fly JetBlue ever again. I am utterly appalled for what passed as service and the willingness to leave people stranded with no assistance. There are few words to describe the service we received from JetBlue over this weekend but it was punctuated with an attitude of ""aww too bad"" and your on your own. I would like to thank the people who did help us at JFK but they were were from a different carrier, who actually got us home the next morning.",,Family Leisure,Economy Class,Chicago O'Hare to Vermont via JFK,June 2017,1,3,3,1,1,1,no
Jetblue Airways,2,Syed Elahi,30th June 2017,"✅ Verified Review | Our 8:45 pm Jetblue flight departed Fort Lauderdale, FL at 9:32 pm and landed in Detroit airport at 12:20 am (Scheduled at 11:44 pm). We were stuck in front of the gate for 1 hour because the gate crews were not there. That is ridiculous! If they can't keep enough ground crew, why they are in business. They don't have any right to play with customers' valuable time.",,Business,Economy Class,Fort Lauderdale to Detroit,June 2017,3,3,3,3,1,2,no
Jetblue Airways,1,Brianne Skinner,30th June 2017,"Scheduled to fly Jetblue Airways from Long Beach to Las Vegas. I will never fly with this airline again, been waiting two hours for a flight to Vegas and you can't get any updates or assistance from employees. I could have driven to my destination by now. I'm still waiting to board. I would not recommend anyone fly with them.",,Solo Leisure,Economy Class,Long Beach to Las Vegas,June 2017,1,1,,,1,1,no
Jetblue Airways,1,C Han,29th June 2017,"✅ Verified Review | San Jose to Boston. The flight was delayed for 6+ hours and then they cancelled the flight because they could not find a cabin crew to work that flight after all the delays. The customer service was not very accommodating during this whole situation. They had overbooked the flight, but that was avoided altogether because they ended up cancelling the flight after making people wait for a 6+ hours. They did not want to refund or rebook and all $$$ I had spent on the flight is gone. The frontdesk person was also not as helpful (granted people's tempers were already fuming after not being given ample communication beforehand that the flight might get cancelled and having been made to wait for 6 hours during the wee hours of the night). I ended up missing all the important appointments planned as a result of this incident. I will never fly JetBlue again.",,Business,Economy Class,San Jose to Boston,June 2017,,,,,1,1,no
Jetblue Airways,1,T Nash,29th June 2017,"✅ Verified Review | Flew from Burlington to Seattle via New York JFK. I will never fly Jetblue Airways again. My flight here was first delayed by four hours. Then my return flight was delayed by two hours because they held a plane for another group from another city, causing me to miss my connection. It seems this airline can't keep its schedule even remotely. I'm losing an entire day because they ran some numbers and figured it was easier to screw the smaller number of flyers. I'll pay a little extra to fly with airlines I can trust like Alaska Air.",,Couple Leisure,Economy Class,Burlington to Seattle via JFK,June 2017,1,1,1,1,1,1,no
Jetblue Airways,1,S Lewis,26th June 2017,"✅ Verified Review | Multiple delays of 2-3 hours on both flights leaving on 6/16 and returning on 6/25 flying from Orlando to Newark. ""Maintenance issues"". As the gate number also kept changing, we could see many other JetBlue flights were delayed. Really disappointing! Won't be flying with Jetblue again.",,Family Leisure,Economy Class,Orlando to Newark,June 2017,2,2,2,,1,1,no
Jetblue Airways,9,R Baludin,24th June 2017,"✅ Verified Review | Boston to Philadelphia. The airport staff that helped me with booking of my flight was helpful. I requested an earlier flight instead of the stated flight time that was given to me in Lisbon, and the staff did everything to get me on board with the earlier time. I would give 5 star for this service.",,Solo Leisure,Economy Class,Boston to Philadelphia,June 2017,4,4,4,4,4,4,yes
Jetblue Airways,1,C Dassen,23rd June 2017,✅ Verified Review | Boston to Fort Myers. First flight was cancelled 3 hours before departure with no other flight options that day. Had to leave in the evening the following day and that flight was delayed 2 hours. An entire 24 hours of vacation lost forever. Return flight was delayed an hour. Weather was clear both days at our airport as well as the airport the plane was coming from. This errand I could care less about your time they just want your money.,,Family Leisure,Economy Class,Boston to Fort Myers,June 2017,2,4,2,3,2,1,no
Jetblue Airways,1,T Warner,15th June 2017,"✅ Verified Review | JetBlue is the worst airline, first time flying this company from Fort Lauderdale to Las Vegas and everything went wrong. First 3 gate changes, 2 hours to get on the plane through the rudest gate staff you can imagine. Once on as we taxi, the pilot says there's thunder while other planes take off, then half an hour after it turns out to be a mechanical problem they are going to ""try to fix"". Please see attached picture for the riveting entertainment, and the wifi doesn't work either.",,Couple Leisure,Economy Class,Fort Lauderdale to Las Vegas,June 2017,1,1,1,1,1,1,no
Jetblue Airways,5,K Clouser,11th June 2017,"✅ Verified Review | Flew Jetblue from Portland to Anchorage. Customer service was horrible at the ticket counter. We were traveling with someone with a wheelchair and the staff member gave us the wrong information. After waiting for four hours she told my husband he could go right to baggage drop and they refused to assist him and sent him to the end of the line. Not helpful at all. Not sure what happened, last year they had excellent service and this year it has gone downhill. This is the second time we have flown this summer.",,Family Leisure,Economy Class,Portland to Anchorage,June 2017,3,3,3,,1,3,no
Jetblue Airways,10,J Edwards,4th June 2017,"✅ Verified Review | I always fly JetBlue - every time there is always exceptional service provided. From Santo Domingo to New York JFK, the flight attendant onboard was super friendly and helpful, and made this flight very pleasant and enjoyable. Thank you Jetblue for always providing such outstanding service. Will continue to fly with this airline.",,Business,Business Class,Santo Domingo to New York JFK,June 2017,5,5,5,5,5,5,yes
Jetblue Airways,1,Lee Mcdaniel,30th May 2017,"✅ Verified Review | New York to Jacksonville. First flight delayed so we missed the second. Still waiting 2nd flight that's been delayed twice. Probably will be spending the night at JFK for reasons no one will share with us. I would like to rate them zero. One thing's for sure, JetBlue will never screw me again.",,Couple Leisure,Economy Class,New York to Jacksonville,May 2017,1,1,1,1,1,1,no
Jetblue Airways,2,S Lerriss,29th May 2017,"✅ Verified Review | Charlotte to Boston. JetBlue is a good carrier if you fly to and from a JetBlue hub. If not, I would not fly on this airline. 100% of my direct flights from Charlotte to Boston return have been either late or canceled. In all cases, it was important for me to get to my destination on time. JetBlue tends to be slightly better priced than American on these routes, but I have concluded it just isn't worth the $25-$35 savings.",,Solo Leisure,Economy Class,Charlotte to Boston,May 2017,3,4,4,5,1,4,no
Jetblue Airways,1,John Sherwood,27th May 2017,"✅ Verified Review | Thought that I'd try Jetblue for the first time when they posted the cheapest flight for the first time in the 3 years I've been flying between San Antonio / Austin and New York. In the end I've come to the conclusion, as I'm waiting overnight in the JFK terminal for 8 hours that they really just don't care. I originally scheduled travel to leave on the evening of 25 May but I was informed that the flight would be delayed out of Austin for 3 hrs and as a result would miss my connection at JFK. The earliest they'd be able to get me out of JFK on the 26th would be 4pm, so I changed my flight to depart Austin on the 26th. The same flight on the 26th was again delayed from 5:06pm to 5:50 pm and I called to ensure that I would still make my connection. The phone agent confirmed I would make the connection so I drove to Austin to catch my flight. While waiting at the gate the flight was delayed again, now to 6:25pm. Attendant at the gate confirmed that I would make my connection. As I was boarding the plane I was told that I'd have to check my carry-on. I explained that I had a tight connection in JFK, but was reassured by the gate that it wouldn't be a problem. As we approached JFK the flight had to circle until we were diverted to refuel in Philly for return to JFK. Once we finally landed at JFK it was 12:30am and thought I would have time to catch my connecting flight however, no one from Jetblue met the plane and the crew did not provide connection information. I looked at the departure boards but my flight was not listed. As I attempted in vain to search the gates for my departing flight and access the flight status option on the website (which did not work) I went to the previous gate I was told the flight would be at before it had been delayed several times, but it was not there and the only manned ""Just Ask"" station in the terminal was in close proximity but with twenty people in line. So I called the 1-800 number and it was obvious that the phone agent was not well trained and tried to inform me that my next flight was my departure flight on the 29th and all my previous flights had departed on time. She had no idea that my flights had been delayed and informed me that the only available flight was 8:36am that morning. I asked then why had I received texts that my connecting flight was not departing until 01:07am and she couldn't explain it but asked if I wanted to change my flight as if I had a choice. When I said yes, she stated that she would have to get a supervisor to allow her to make the change. That process took about 30 minutes and at the conclusion she told me that I needed to talk to an employee at the terminal to confirm the information she'd provided me. When I finally got to the front I was told that the flight had indeed been delayed and that I could have caught that flight and my bag had made it on the flight. Why wouldn't the flight be on the departure screens? So now I have no access to my bag during the 8 hour layover. To top it off, I requested to talk to a supervisor and was told that someone would come talk to me but it could take a while, I have 8 hours to spend here anyway so said sure I'll wait. Two hours later I was told that the supervisor would not be able to speak with me and that if I truly wanted to speak with one that I would need to exit security and search for one at the ticket counter. Had I known, I would have canceled my travel plans. First and last time I'll fly on Jetblue.",,Solo Leisure,Economy Class,Austin to Syracuse via New York JFK,May 2017,3,2,3,3,2,1,no
Jetblue Airways,3,I Savandre,25th May 2017,"✅ Verified Review | I have had two very unpleasant experiences with JetBlue recently. Lost baggage. Significant delays and missed connection to desired airport. Had to reroute to another airport. In regards to the first unpleasant experience, lost baggage. Luggage never left JFK airport, my departure airport. My ultimate destination was La Paz, Bolivia, with a connection to Washington IAD from New York JFK. Representative sent me to the incorrect terminal after I was already at the correct terminal (Terminal 5). This already caused a stressful situation. Secondly, upon my arrival, my bags did not arrive to my final destination, La Paz. The second awful experience was due to a severe delay and missed connection. Once again, JetBlue. I've already spent enough time writing complaints, I would prefer not to anymore. Avoid at all costs.",,Solo Leisure,Economy Class,New York JFK to Washington,May 2017,3,3,2,2,2,1,no
Jetblue Airways,10,G Aldana,23rd May 2017,"✅ Verified Review | Los Angeles to New York. Today was my 10th flight with JetBlue. Boarding was fast and efficient, 30 minutes after takeoff water bottles were handed out, orders taken for soft drinks and snacks handed out later on. The leg room was very good for this 5.5 hour leg. I purchased a cheese and cracker box for $9 which was amazing as well as a few drinks. An hour before landing crew members passed by with water bottles again. The downside on the A321 is that the remote on the seat is in the middle of the armrest and I kept on accidentally hitting the volume, I had to fiddle a little with the head phone jack. Wi-Fi worked perfectly throughout the flight and it was free. All the flight attendants were more than friendly.",A321,Solo Leisure,Economy Class,Los Angeles to New York,May 2017,5,5,4,5,5,5,yes
Jetblue Airways,1,R Steller,23rd May 2017,✅ Verified Review | Orlando to Cancun. Have flown to Cancun several times and the flight has never been less than 3 hrs late with jetblue. Their service and explanation as to why they are late is horrible. It appeared they claim it's an equipment problem when really it's lack of tickets sold and they want to move people to later flight,,Business,Economy Class,Orlando to Cancun,May 2017,1,2,2,2,1,1,no
Jetblue Airways,10,C Menson,23rd May 2017,"✅ Verified Review | Tampa to Hartford. Check-in was efficient and orderly. We flew with a all-male crew. The announcer was amusing, informative, and entertaining It was a pleasant change. Service was great and made it a lot easier to deal with the hollering toddler. Good job JetBlue.",,Couple Leisure,Economy Class,Tampa to Hartford,May 2017,5,5,5,5,5,5,yes
Jetblue Airways,10,G Aldana,20th May 2017,"✅ Verified Review | New York JFK to Los Angeles. This morning's flight was my ninth with JetBlue. Service was superb. Water bottles plus drink and snack service were given out about half hour after takeoff, a couple of trash runs made and if you needed to get anything the little fridge in between Mint and Even More Space with snacks as well as the back galley, towels were given out during initial descent. I bought a chicken sandwich since I was starving and it wasn't bad. I love the fact that I'm Even More Space you get so much room to stretch your legs out. The airline offered many free movies on demand as well as directTV. Looking forward to my flight back to NYC on Monday.",A321,Solo Leisure,Premium Economy,New York JFK to Los Angeles,May 2017,5,5,4,5,5,5,yes
Jetblue Airways,1,J Tanner,18th May 2017,"✅ Verified Review | Orlando to Richmond. Stranded at the gate without any notification. The JetBlue ap still had the flight listed as ""On Time"" but the flight at the gate changed to another destination. No notice and no flights out of Orlando to Richmond that day. Our business client was left stranded. We will never book a flight with JetBlue again. If you depend on your airline to deliver on what they sell loof elsewhere. Clearly with the long line of passengers waiting to find alternate flights due to the multiple JetBlue canceled flights, this is standard practice for JetBlue. If the flight isn't full, they cancel and cut their losses at the expense of the passengers. A simple refund will not make up for our loss of revenue and our disappointed client left stranded in Richmond. Stay clear of this airline!",,Business,Economy Class,Orlando to Richmond,May 2017,1,1,,,1,1,no
Jetblue Airways,10,P Stolovico,16th May 2017,"✅ Verified Review | Fort Lauderdale to San Jose (Costa Rica). Boarding process was very relaxed despite the fact the the flight was full. We paid the upgrade to ""even more space"". The comfort and space were unparalleled. Wifi on board, Live TV. Staff willing to help. Everything was on time. Right before taking off we were notified that there was a problem with one of the slides. They attempted to repair it while we were on board and were unable to do so. They apologized and had to request that we get off the airplane while they tried to work on it. The captain remained at the gate updating passengers as he received information. They managed to fix everything within 30 minutes. All in all, we were delayed by 2 hours. But we understand that it happens. The airline did what it needed to do: fix the problem and make sure the passengers were safe, informed and reassured. The flight was flawless, service was great. Attendants were professional, kind and taking care of passengers. In 24 hours I received an email with an airline credit and apologies for the delay. On our way back, we sat in regular economy seats. Leg room was ample. Service was amazing. Couldn't ask for more.",,Couple Leisure,Economy Class,Fort Lauderdale to San Jose,May 2017,5,5,5,5,5,5,yes
Jetblue Airways,1,Kristen Greene,15th May 2017,✅ Verified Review | Boston to New York. I am so disappointed by my experience with JetBlue from two weeks ago. After sitting on the plane on the runway for an hour we were all told to exit the plane and wait in a very long line to figure out how to fix our travel plans. There were about 5 of us traveling to Honolulu who got completely screwed because we missed our connecting flight. The only option for us was to wait 12 hours for a flight to Vegas > Honolulu then a 3 hour delay before finally flying to Lihue for me. This means I missed my first night in my hotel. I was 14 hours late to my final destination. I missed my shuttle and had to pay for a taxi which was ridiculously expensive. When I wrote to JetBlue they refused to reimburse me for anything and gave me a $50 credit. You can't fly anywhere for $50. This company is worth hundreds of millions of dollars yet they can't afford to pay for their mistakes.,,Solo Leisure,Economy Class,Boston to New York,May 2017,3,3,,3,1,1,no
