airline,overall,author,review_date,customer_review,aircraft,traveller_type,cabin,route,date_flown,seat_comfort,cabin_service,food_bev,entertainment,ground_service,value_for_money,recommended
American Airlines,1,D Shearer,25th October 2017,"✅ Verified Review | Los Angeles to Phoenix. I purchased the new American Airlines Economy class ticket. Little did I know what that really entailed. I pay $25 for my carry on luggage and head to the gate 2 hours early. My boarding group was Group 9. As they call each group, I walk closer and closer to the gate. At Group 7, they close the gate. I was standing there with 8 other people in Group 9 and the man walks up to us and tells us the gate is closed. They never called last boarding, and never called our group! We were told we were ""late"". We were sent to customer service. As I walked up to customer service, the women closed the rope on me and told me she was off duty and someone else will show up. The Manager arrives and continues to tell me and the 8 other passengers that it was our fault that we were late to the gate and that was why they left without us. Customer service tells me she will place us on standby for the next flight. We get on the bus to the next terminal and race to catch the next flight. When I get there, the person at the desk tells me that I will not be getting on the flight. Customer service sent all of us to another terminal to catch a flight she knew we would never get on! As I try to explain to the man what happened, he shuts me up and tells me there is nothing he can do. I raise my voice out of frustration and he calls the security to tell me to leave the terminal right away. I leave the airport and head to the main check in. I tell them my story and she tells me that she will put me on the next flight in the morning and I will make that flight. I Uber home and wake up at 3AM to catch the 5:30 AM flight. I'm the last to be called for the standby and I start boarding the plan. the women stops me as I'm walking onto the plane and tells me I have to get off and there is no more room. Not even an apology, nothing. Grabs my arm and tells me I have to get off there is no more room. Tells me I have to stand in line and wait to find out if I can get on the next one. I get told I will not get on the next flight. I ended up renting a car and driving to PHX. When I went to baggage claim, the women was very nice and asked what had happened in LAX with those flights because there seemed to be many other people with my same problem who had to end up driving.",,Solo Leisure,Economy Class,Los Angeles to Phoenix,October 2017,,,,,2,1,no
American Airlines,9,B Dawson,24th October 2017,"✅ Verified Review | Flew American Airlines in MCE from Austin to Las Vegas via Los Angeles. First flight on a new A321, bulkhead. Comfortable seat with plenty of legroom despite a fixed wall in front. Nice video screen with plenty of option to pass on the time on a quick 3 hour flight. Flight attendants this morning were ever present and filled out several drink orders with a smile and some humor. Did not purchase any food, as we had a light breakfast in the Admirals Club before boarding. Flight was comfortable enough and on time, thankfully as we had only a 45 minute connection in LAX. Connection to LAS was on a B738. The gate area was chaotic, however boarding was on time and efficient. 2nd row in MCE had plenty of legroom for he 46 minute flight to LAS. A quick beverage service with only a choice of juice or water was just fine. On time again, with decent service for a very busy short short hop. Overall pleased as usual and good value.",A321 & Boeing 738,Business,Premium Economy,Austin to Las Vegas via Los Angeles,October 2017,4,5,5,4,5,5,yes
American Airlines,1,C Kean,24th October 2017,"✅ Verified Review | Chicago to Indianapolis. There’s a reason American Airlines is not my preferred carrier and today’s experience served to push them much further down the list. Traveling with the same baggage I carried a week earlier on United, American decided that gouging $25 to check a bag wasn’t insult enough; they forced me to check a second bag for an outrageous $35 more. United charged quite enough at $25. American lamely pointed to their 'policy', but it is those very policies that will keep me out of their seats.",,Business,Economy Class,Chicago to Indianapolis,October 2017,2,1,,,1,1,no
American Airlines,1,James Mills,24th October 2017,"✅ Verified Review | Los Angeles to Orlando. I have had six flights in a row that have either been delayed or cancelled by American Airlines, and this entire time they never attributed a flying credit I had with them for any of my purchases. When I asked to prolong this credit (which was my own money and then cancelled with a free £200 for them), they refused to even prolong the one year lifespan of my refund. And this all comes after my extended patience with their utterly incompetent services, purchasing tickets for my crew members and all. American Airlines is not only the least reliable large airlines in the United States, they are also the least inconsiderate of their customers. I will never give them another dollar, and neither should you.",,Business,Economy Class,Los Angeles to Orlando,October 2017,1,1,,,1,1,no
American Airlines,1,H Larson,23rd October 2017,"✅ Verified Review | Durango to Minneapolis via Chicago. This airline is so unprofessional. My first flight got delayed so an agent rebooked me three flights instead of two like I had originally paid for. All of the flights never departed on time making me nearly miss both connecting flights. American Airlines is so untimely. Instead of a seven hour trip home, it became thirteen hours with all the delays. Despite passengers being being seated for a long time. I will never again fly with this airline for how unprofessional and inconsiderate they are to their customers. I paid more for my flights through this airline than I do at cheaper airlines, like Spirit and Southwest. Spirit and Southwest gave me 100% better service. Please spare yourself a waste of time and money by not flying with American Airlines.",,Solo Leisure,Economy Class,Durango to Minneapolis via Chicago,October 2017,1,1,1,1,1,1,no
American Airlines,7,C Walker,23rd October 2017,"✅ Verified Review | Auckland to Boston via Los Angeles. There are two options to get from direct from NZ to the US, United or American (Air NZ & QANTAS flights are operated by those airlines too). American were slightly cheaper so I picked them and I was very pleasantly surprised. Check in was a breeze, and the crew were well presented and welcoming. Throughout the flight they were polite, friendly and attentive. Best of all they had personality and chatted happily with passengers. The food was nice and just the right amount to be full but not bloated. Inflight entertainment selection was really good. Leg room and seat width were fine for me (average height and build). Just take your own headphones as they only give out ear buds. So overall the Auckland to LA flight was excellent value for money and I'd fly American again to get to the US. I had concerns about my short layover in LA, only 2 hours to clear customs and security and get to the Boston flight. I needn't have worried, LAX do it right. They had an Express Connection pass waiting for all passengers connecting within 2 hours which meant I skipped a lot of queues. They had staff at multiple points to direct passengers, so I made it to my next flight an hour after getting off the first one, and had time to grab a coffee. LA to Boston flight was well organised, left on time, the crew were fine and I'd happily do this flight again too. Again, bring your own headphones. The inflight entertainment was available, but they don't give out headphones. Overall I was nicely surprised by American and will use them next time I head to America.",Boeing 787-9 / 737-800,Solo Leisure,Economy Class,Auckland to Boston via Los Angeles,October 2017,4,4,4,4,5,5,yes
American Airlines,1,W Keeley,23rd October 2017,"✅ Verified Review | San Antonio to Roanoke. Overall, American Airlines continues to disappoint. I really only ever fly with AA as a last resort, and I can’t see any reason to recommend traveling with AA. I was prior active duty Army, and now I’m a reservist, and only American Airlines makes me feel like my service is less important now. United, Southwest, Jet Blue, Delta, every other airline doesn’t discriminate between Active Duty and Reserve/Guardsmen when it comes to bag fees. So, along with uncomfortable, outdated planes and poor service, I spent a $100 checking bags to and from my destination.",,Couple Leisure,Economy Class,San Antonio to Roanoke,October 2017,1,1,,,1,1,no
American Airlines,1,Sharma Allen,23rd October 2017,"✅ Verified Review | Dallas to El Paso. The gate agent was rude and condescending. The $50 fee for checking your bags at the gate with an economy ticket is horrible. The price of the ticket isn't cheap enough to charge such expensive fees for baggage. That is especially true when other airlines have better ticket prices, service and cheaper baggage fees. What's going on with American Airlines? They don't care about their customers. The ticket agents and gate agents are rude and don't understand the meaning of customer service. Their review rating is the lowest among other airlines. I'm done with them.",,Couple Leisure,Economy Class,Dallas to El Paso,October 2017,1,2,2,2,1,1,no
American Airlines,1,Tao Dinh,22nd October 2017,"✅ Verified Review | I flew with my family from Dallas Fort Worth to Los Angeles with no problems. We check in at the personal check in because we are flying as a family and I have car seats. They took care of us exceptionally well as I asked them to change/arrange seats so my wife could sit with one kid and I could sit with another kid, no problem then we went through security. However on the way back I was directed to the kiosk checking only and I got annoyed because I wanted to check in with a person so we could change our seats. They refused and said I had to use the kiosk no exceptions. They said I had to go upstairs after security at the actual gate. So I went up there and asked them to arrange the seats so each parent could sit with a kid but they said the flight was full and they could not change seats. I told them my departure flight was the same way and they were able to change my seats but the person refused to do so. So I got mad and just left and let it be. I am writing to complain about American Airlines staff at LAX airport and their very unreasonable accommodation for family and kids traveling abroad. DFW seems to accommodate just fine but LAX is not so accommodating. This is just my experience and not representing all passengers. Hopefully they will read this and change their policies.",,Family Leisure,Economy Class,Los Angeles to Dallas Fort Worth,October 2017,1,1,2,2,1,3,no
American Airlines,3,Martin Verran,22nd October 2017,"✅ Verified Review | New York JFK to Heathrow. Hadn't flown AA for more than 4 years and took this return instead of BA for better flight timing. What an awful and disappointing business class experience. Lounge at JFK was overcrowded, food abysmal and staff the rudest I have encountered. Hoping that things would improve on the flight, how wrong I was! Seats were worn and quite dirty, service was abrupt and lacking anything of note. Food is served in large portions, but was very bland and the service was so slow. IFE is okay and didn't watch much anyway. BA has gotten a lot worse in recent times, but even they exceed these terrible American Airlines standards.",Boeing 777,Business,Business Class,New York JFK to Heathrow,October 2017,2,2,2,3,1,2,no
American Airlines,1,J Meller,21st October 2017,"✅ Verified Review | Chicago to Hartford. Made us sit on a 100+ degree plane on the runway for almost 2 hours. The air conditioning was broken. After pulling away from the gate and suffering in this sauna plane for 3 hours they announced that it wouldn’t be fair to make us sit in the hot airplane for the flight. We were told we would have to return to the gate, which took another 45 minutes. The entire flight would have taken 1.5 hours, we spent more than twice that time on the hot airplane! Their reasoning for not taking off was that they didn’t want us to be uncomfortable! We are deplaning now, this story is not yet over. Also, this plane is brand new, but the only update seems to be that they took away more space from each individual passenger. Literally forced to lean forward in this seat",,Couple Leisure,Economy Class,Chicago to Hartford,October 2017,1,5,,,1,1,no
American Airlines,1,Bonnie Maxwell,20th October 2017,"✅ Verified Review | My 3 children and I were awaiting our last plane home to Phoenix from Los Angeles after visiting South Korea and as we stand to board we see the time of boarding changed from 5:20pm to 10:35pm. When I ask the attendant at the adjacent gate (because their is no attendant at our gate) what is happening she looks it up and says the time was pushed back to 10:35pm. No apologies, no compensation, no regard for the fact that my 83 year old grandmother is stuck waiting at the airport in Phoenix to pick us up. So I'm completely sleep deprived and she is afraid to drive after dark and now I get to drive the hour and a half home from the airport at midnight after traveling over 30 hours without sleep. Their terminals don't even have seats without armrests to stretch out on and try and grab a cat nap. The lack of compassion and customer service from America Airlines is shocking and disappointing to say the least. I will check reviews prior to booking my next flight. Cathy Pacific took excellent care of my family and I from South Korea to Hong Kong and from Hong Kong to LAX., but the customer service went out the window when we transferred into American Airlines hands. I do not recommend anyone fly American Airlines in the future. You're just a ticket number not a customer or consumer to them.",,Family Leisure,Economy Class,Los Angeles to Phoenix,October 2017,3,3,,,1,1,no
American Airlines,1,Tom Casto,18th October 2017,"✅ Verified Review | Akron to Norfolk via Philadelphia. Unfortunately had to cancel a flight. Went to cancel and request a credit for future travel and was told that on a $500 flight, the cancellation fee would be $200 per ticket or $400 for this flight! 75% of the cost! Most absurd thing I ever heard. Southwest does not do this. Will never give American Airlines another chance. Also purchased, what I thought was their trip cancellation insurance at the time of booking on their site only to find out this is a separate company and basically this coverage only covers specific situations. What a ripoff.",,Couple Leisure,Economy Class,Akron to Norfolk via Philadelphia,October 2017,,,,,1,1,no
American Airlines,10,A Bailey,18th October 2017,"✅ Verified Review | Memphis to Las Vegas via Phoenix. Excellent customer service and professional flight attendants. There was a lady sitting in my assigned window seat. When I told her it was my seat, she would not move. I confirmed my seat with flight attendant and she advised the lady that her seat was in the next row and the lady still refused to move. I sat in another seat and explained it was no big deal. The FA said thank you so much and gave me a bag of snacks for my patience and kindness! She handled the situation smoothly and very professional.",,Solo Leisure,Economy Class,Memphis to Las Vegas via Phoenix,October 2017,5,5,5,,5,5,yes
American Airlines,2,G Lambrella,17th October 2017,"✅ Verified Review | Miami to Bradley. I will never fly this airline again. I cannot believe how terrible our flight experience has been. They offer nothing in comparison to other airlines (wifi, charging portles, accommodating staff, seat comfort). I had to measure the suitcase that I've been traveling with and carrying on for eight years, five separate times! As I was boarding l had to measure the suitcase again and was forced to check it. No wonder all of these reviews are negative. I wish I read them before I booked!",,Couple Leisure,Economy Class,Miami to Bradley,October 2017,1,4,,1,1,1,no
American Airlines,1,A Warren,17th October 2017,✅ Verified Review | Dallas Ft Worth to Columbus. Worst customer service! I was traveling with 3 kids and had two busters which I wanted to gate check. The person at the check desk said that I need to check both busters and get them back at the baggage claim. I explained to her three times I did not wanted to check those items and retrieve them at the baggage claim. She printed out and put the papers on the busters without me agreeing to it. The other person working at the gate realized what was going on and stepped in and helped the situation. She printed out the correct tags and we were able to check the two busters at the gate and retrieve them as we walked out of the airplane. The first worker did not even apologized for her lack of customer service. Shame on this person and the airline who hires incapable people!,Boeing 737,Business,Economy Class,Dallas Ft Worth to Columbus,October 2017,1,1,,,1,1,no
American Airlines,2,R Peixoto,16th October 2017,"✅ Verified Review | Flew American Airlines from Seattle to Boston via New York. Awful experience - 3 hour delay, missed connecting flight, rebooked on a flight 4 hours later. Customer service agent was too busy involving herself in everyone else's issues while she was ""helping"" me that by the time she found a different, earlier flight out of a nearby airport we wouldn't have enough time to make it. Then they booked me in the last boarding group in my flight. There were plenty of open seats in business class - those were never offered. All around horrible experience, I don't ever plan to fly American again.",,Family Leisure,Economy Class,Seattle to Boston via New York,October 2017,1,3,2,,3,1,no
American Airlines,1,G Day,15th October 2017,✅ Verified Review | Terrible first class. No seat infotainment screen. There is only a small ~9” screen 2 seats in front of me. Totally poor for first class in 2017. Food was mediocre at best. Overhead bins are smaller than average. I won’t be flying American again if I can help it.,Boeing 737,Family Leisure,First Class,Washington to Las Vegas,October 2017,4,4,3,1,3,1,no
American Airlines,2,Jeffrey Toole,14th October 2017,✅ Verified Review | I had a connecting flight to DC. Plane was to arrive in plenty of time to connect. Flight to D.C. overbooked (I confirmed with customer service). Plane held in Tallahassee. Pilot said we will just sit here for a while. Arrived at gate at exact boarding time ended. Plane left 5 minutes early. Cost me an appointment with my congressman and senator. Lesson is to allow at least one hour between connecting flight to important destinations and connecting customers can be held hostage.,,Solo Leisure,Economy Class,Tallahassee to Charlotte,October 2017,4,5,5,5,5,3,no
American Airlines,1,Matthew O’Donohue,13th October 2017,"✅ Verified Review | Columbus to Chicago. The worst experience I’ve had flying with an airline. The tickets are much more expensive than their competitors (Southwest, etc) and there is less room for seating and less room for carry-ons to be stowed above. The overhead storage space is so limited that I had to check a carry-on I brought, which may cause fragile items to be damaged. When asked about why I would have to check this, the female attendant spoke with an extremely annoyed and sarcastic tone telling me “well that’s too bad, you can take a seat and book another flight”. This is awful practice, and is a mystery to me why a person like this is getting paid to represent a company. I will never fly with American Airlines again, and I suggest anyone considering flying with them abandon that idea. Also, boarding began after the scheduled time as well as take-off.",,Solo Leisure,Economy Class,Columbus to Chicago,October 2017,1,1,1,1,1,1,no
American Airlines,4,A Mealen,12th October 2017,"✅ Verified Review | Detroit to New York. This was my first experience and it was not great. American’s online boarding pass links did not work, so I had to get agents to print them at my layover city. My flight home was cancelled and no voucher was offered. When I arrived in Charlotte there was no agent at my gate to help me, so I had to find another agent at another gate. That was after the kiosk computer could not find my flight information. Bad customer service.",,Solo Leisure,Economy Class,Detroit to New York,October 2017,1,3,2,,2,2,no
American Airlines,1,Anya Taschner,11th October 2017,"✅ Verified Review | Boston to Memphis via Chicago. American Airlines are the worst. Delayed flight 5 times in 20-30 minute increments. Had they been honest from the jump I could have made other arrangements. Airline ticket is a contract allowing 2 carry on bags, which AA are now claiming isn't the case on this aircraft though the fine print neglects to mention that. They demanded I part with valuables and check bag to fly. (Literally just got off AA flight that allowed it- standard size carry on). The flight attended looked me in the eye and point blank lied at 9:45, claiming the flight was leaving at 10.",,Business,Economy Class,Boston to Memphis via Chicago,October 2017,1,1,1,1,1,1,no
American Airlines,2,P Marston,11th October 2017,"✅ Verified Review | Cancun to Knoxville. American Airlines is one of the worst airlines out there. They overbook and the planes are very much out of date. Our plane in August to St. Thomas looked straight out of 1970 with no in flight entertainment. Still even has ashtrays. How is that for a 4 hour flight? We paid way too much for that type of service! Unfortunately where we live and want to fly to, we have 2 choices which are AA and Delta. From now on, we will try and take Delta. Our last 3 experiences with AA have been lackluster. We were bumped from our return flight we made 7 months in advance with little compensation. They put us up at a hotel and gave us each $20 for dinner, breakfast, and lunch. Breakfast alone was $23 per person plus tax for a buffet so you can imagine how much lunch and dinner was. The hotel AA put us in said AA overbooks and bumps people often! Not to mention the extra money we had to pay for pet sitters and time missed from work coming back over 24 hours late. They made very little apologies. After emailing back and forth, I finally got $200 flight vouchers. But it didn’t come easy. Plus we have to go through Charlotte, NC for connecting flights which is the rudest airport I have ever been in.",,Couple Leisure,Economy Class,Cancun to Knoxville,October 2017,1,3,1,1,2,1,no
American Airlines,3,Michael Morningstar,10th October 2017,"✅ Verified Review | From Washington to Chattanooga all the staff except one attendant on the flight was rude. Once there we had three hour delay that no one seemed to know why. We did however get to stand on a bus for 45 minutes while they lied about not having a flight crew, it ended up being the staff that was onboard while we stood on the bus. No more AA flying for me.",,Couple Leisure,Premium Economy,Washington to Chattanooga,October 2017,1,2,,,1,2,no
American Airlines,4,Bruce Peters,9th October 2017,"✅ Verified Review | Denver to Chicago. I this the attendants and CPU yet staff are just as nice as any other airline. I think the problems I encountered are higher up their food chain. Flying Den to Chi, delayed an hour. Two days later, return flight we waited over two hours for a crew member. I've had more delays than on time flight with American, so plan ahead to be comfortable, because you never know if you'll leave on time or have to sit around and wait for them to get their poop in a group!",,Solo Leisure,Economy Class,Denver to Chicago,October 2017,3,3,3,,3,3,no
American Airlines,1,Sandy Carr,8th October 2017,✅ Verified Review | Dallas to San Jose. The ticketing agent was rude. The plane needed maintenance. We sat on the tarmac for over an hour waiting for the mechanic. The majority of the passengers missed connections. The airlines should have maintained the equipment before boarding Passengers. If I could rate this as a zero with no stars I would.,,Solo Leisure,Economy Class,Dallas to San Jose,November 2016,1,1,,,1,1,no
American Airlines,1,E Ward,8th October 2017,"✅ Verified Review | Atlanta to Miami. I sit here at gate D25, waiting to board a flight I shouldn’t be on, more frustrated than I’ve ever been with an airline. I’ve had one bad experience after another with American Airlines. I arrive to gate T9 around 5am and immediately go to the check in desk because I’m flying Basic Economy for the first time so I want the gate agents to know that I’m here and would like a seat number for the flight. One rudely responds, “We’ll call your name when we’re ready for that.” I sit down patiently waiting for my name. Finally my name is called, and she asks me if my small duffel bag is the only bag I have? I respond that yes it is. Another agent chimes in that it looks like it it is too big and that I will have to pay for it. I respond that it should fit under my seat, so I put it in the demonstration bin and of course it fits. They tell me they just wanted to see my bags and that I can sit back down and wait for the next instruction. When it comes time for boarding group 9 to board, I wait for my name to be called. (now apparently there are two individuals with my last name, and the other individual is flying standby. But I don’t find this out until later.) they ask the group to walk with them down the runway and wait for a seat number. I ask the agent when I can board since I paid for a ticket, she asks the other agent about me who checks her list and says that “You’re not on my list!” They give up all seats on the flight and I have now missed my flight. We get back to the desk at which point I’ve never had two grown women be so disrespectful to me. They both blamed me for not getting on the flight. Saying the flight had two Individuals with my last name but not once did they call a first name. I now know that neither Individual with my last name made the flight. I need to be compensated for my inconvenience and these two ladies need to be suspended for how rude they were to myself and other passengers I witnessed. They both should be mandated to take customer service training.",,Solo Leisure,Economy Class,Atlanta to Miami,October 2017,1,1,,,1,1,no
American Airlines,1,Mohammad Tavallali,6th October 2017,"✅ Verified Review | Dallas to Calgary. Worst service ever. Connection got delayed, missed the next flight, two managers showed up and decided to send me off to Toronto (to get ride of me) instead of Calgary. Their explanation was ""we didnt notice"". After running around so many times, they offered me the next day flight and one night stay at Super 8, they printed off the stuff and just left.",,Solo Leisure,Economy Class,Dallas to Calgary,October 2017,1,1,1,1,1,1,no
American Airlines,1,Bailee Pennywell,6th October 2017,"✅ Verified Review | I am very disappointed. My flight was delayed due to non weather related issues from Houston to Charlotte (layover) to the extent there flight was cancelled. So I would be stuck in Charlotte. I had to rent a car and drive to Augustaand then drive back to Charlotte to fly home. My flight was again delayed and I had to stay the night (again non weather related). I finally arrive in Houston Monday morning and low and behold my luggage is delayed on another flight! So I'm late for work, I'm out hundreds of dollars, I do not have my luggage and I am beyond upset! I call and they issue a refund of $96.72. What the heck did that cover! Every time I fly American there are issues. Save yourself time and money and fly with anyone else! Also I paid for the wifi service during the flight and I should have known - it didn't work either. The onboard staff was rude and hasty. They cared more about advertising for their credit card and passing out applications then they did the passengers! I might as well have thrown money out of the window! Even a 1 star rating is too much.",,Business,Economy Class,Houston to Augusta via Charlotte,September 2017,1,1,1,,1,1,no
American Airlines,1,John Graeber,5th October 2017,"✅ Verified Review | Atlanta to Dallas Ft Worth. What has happened to American Airlines, as cocky CEO declares ""we will never lose money again"". At the same time, as a long time customer, service, Advantage profram, dependability and overall satisfaction for me has gone from 90+ to less than 25%. Solid F, Three of last four, 9 of last 13 flights have been delayed. Statistics tell us thats not bad luck, simply bad maintenance. FF miles are worthless. Customer is at fault and needs to pay a fee at every opportunity. Again, solid F for me.",A320,Business,First Class,Atlanta to Dallas Ft Worth,October 2017,1,1,1,1,1,1,no
American Airlines,2,E Barter,5th October 2017,✅ Verified Review | Los Angeles to Dallas Ft Worth. It is a real pity to watch one of the old mainline US carriers continue to fall to new lows. The aircraft broke down and needed to be replaced. The flight was the best part of 5 hours late. Inflight service and ground handling was ordinary. Once upon a time America lead the world with customer service. American Airlines staff seemed to be so demotivated that they really have little interest in their customers. The whole lack of a service culture seems to filter through the airline. They just don't care. This happens far too often and they risk long term customers like me moving their business elsewhere.,A320,Business,First Class,Los Angeles to Dallas Ft Worth,August 2017,2,1,1,,1,1,yes
American Airlines,2,Sabrina Gray,5th October 2017,"✅ Verified Review | Kona to Los Angeles. Awful boarding process. The speaker called disabled passengers and military personnel. After they called group 1 (my group) myself and my family preceded to the gate scanned in and started to board the plane. A worker asked what seats we were in before we got to the plane and we told them 4. She allowed us to go. Once we got to the plane a worker asked the people in front of us their seats and let them on. Once we approached she never asked us our seats And very nasty told us ""y'all can't board you have to wait"". I said to her the other worker said we could we're seated in row 4. Her face turned red and she said ""oh ok come on board"" the reason for the hold up was because they were boarding a disabled passenger in the main cabin not first class. I was so mad because she didn't treat the people in front of us like that. After we were seated the rest of the ride went smooth.",,Family Leisure,First Class,Kona to Los Angeles,October 2017,3,3,4,,3,3,no
American Airlines,1,F Nacales,4th October 2017,"✅ Verified Review | Tampa to Palm Springs via Charlotte / Phoenix. I ordered my ticket through FlightHub, all flights were cancelled and Tampa airport was closed the night before my departure, because of hurricane Irma. I've been trying to reach FlightHub for over three weeks now to get a refund for my flight, but it was impossible to get through to them via phone. Whenever I called, it keep disconnecting me or they pretend on the other side that they can't hear me, and disconnect. I called AA and they were unable to help me, because the reservation was made through FlightHub agency, so FlightHub is who I need to go through. I called FlightHub again, and after 3 weeks I was finally able to connect with them. They kept me on the phone for 3 hours, going back and forth with American Airlines - finally AA announced that my ticket is not eligible for refund! It is close to $500 that they are refusing to refund and I would understand if the circumstances were different, but the cancellation due to natural disaster should be refunded no matter what. Shame on you American Airlines.",,Couple Leisure,Economy Class,Tampa to Palm Springs via Charlotte / Phoenix,September 2017,,,,,1,1,no
American Airlines,2,K Dorley,1st October 2017,"✅ Verified Review | Dulles to Tulsa via Dallas Ft Worth. I scheduled my flight allowing for a 2 hour layover since Dallas airport is known for delays. My flight from Dulles was delayed 45 minutes due to a circuit board issue. Once we finally arrived at Dallas, we had to wait around 30 minutes on the runway because there was a plane at our terminal. Once we finally got off the plane I had 10 minutes to get to my next flight so the stewardess directed me to an AA desk to get another flight. The desk of 3 American Airlines worker had no one at their gate or desk so the stewardess left me their for the 3 girls to help me. The 3 workers never looked up from their desk, and when I finally got them to acknowledge me they said they couldn’t help me because they were busy preparing for an international flight that left in 5 hours! I asked them to at least see if my flight had done last call. They refused saying “we don’t have all the time in the world to help people that aren’t on this flight”. Again, that flight didn’t leave for 5 hours and there were 3 workers! I finally made it down to my gate and spoke with customer assistance. The 3 workers there were all on their cell phones, which they didn’t put down when I arrived for help. I explain the situation and also told them I was shocked by the lack of customer service I received at the other desk. 2 of the workers giggles and rolled their eyes while on their cell phones. The gentleman helping respond, “there are more customer that missed their flight than just you, those workers have to managed many customer with specific need, this desk has all the time in the world though. I have you on a new flight, have a nice day”. I’m happy the gentleman was more “welcoming” than the other 5 customer service workers but I can honestly say this is the worst airline customer service I have experienced from any airline company. In addition, the delays were extremely annoying when you had planned ahead as to avoid the problem of a missed connection. Unless I have to fly AA again, I will not!",,Solo Leisure,Economy Class,Dulles to Tulsa via Dallas Ft Worth,September 2017,1,4,1,5,1,1,no
American Airlines,1,A Ramanatis,1st October 2017,"✅ Verified Review | Dallas to Toronto. Booked American Airlines via Expedia. Got to the airport 7 hrs early to see if we could catch an earlier flight. We were expecting a rebooking fee. What we weren't expecting was what we were told. Were told that we had purchased ""economy"" tickets which are their form of competing with the discount airlines so ""perks"" like rescheduling were not included. Other things they told us were ""perks"": check in luggage ($25 extra each), overhead storage (not allowed), 1 carry on or personal item only (to be stored under the seat only), and the seat itself! Yes she actually said the seat is a pen and would be extra! After all that they wouldn't even seat me with my wife. We were close - 15 rows away! Currently waiting to board in 2 hours. I'm expecting them to say that if we want in-flight entertainment it would be extra and then hand me a mirror to watch my hair grow. Awful airline - save yourselves the heartache and exercise any other option. I certainly will in the future.",,Couple Leisure,Economy Class,Dallas to Toronto,September 2017,1,2,,,1,1,no
American Airlines,1,Logan Thompson,29th September 2017,"✅ Verified Review | Boston to Lubbock via Dallas Ft Worth. I was at the gate with time to spare. I purposely did not check a bag, because I wouldn't have time to go to baggage claim when I landed. I understand when they just check it below, then hand it to you when you get off, but they fully checked it. I told her I didn't want it checked. She tried to act like she was doing me a favor by not charging me. Additionally, they tried to check it for the wrong city! The lady was extremely rude about it as well.",,Solo Leisure,Economy Class,Boston to Lubbock via Dallas Ft Worth,September 2017,3,4,,,1,1,no
American Airlines,1,P Verran,27th September 2017,"✅ Verified Review | I walked into the Alexandria Airport (Louisiana) about 5:45am, I went to the check in desk, the self check in was out of order. No one was at the checkin desk. I stood there waiting to be checked in about 30 minutes. The time for my flight came and went. A few minutes after my flight time a man finally shows up, I tried to check in and he informed me that I missed my flight and if I wanted on the next one I'd have to pay 75 dollars. Negative experience could have been avoided if this man was doing his job! Also had the self check in been working I could have avoided missing my flight. This is my frist time flying American Airlines and I will not fly with them again!",,Solo Leisure,Economy Class,Alexandria to Denver,September 2017,1,1,,,1,1,no
American Airlines,1,Kerry Dyer,27th September 2017,✅ Verified Review | I bought 2 tickets to fly with my boyfriend. Both to and from our destination our seats were split up. I called customer service and they told me it's gate seating and 99.9% of the time you get to sit together. Clearly not that percentage when it happened both flights. What is the point of buying tickets together when they don't even seat you together. I will never recommend nor fly American again.,,Couple Leisure,Economy Class,Detroit to Charlotte,September 2017,2,4,1,1,2,1,no
American Airlines,1,B Carter,27th September 2017,"✅ Verified Review | Appalling experience from Milan to New York and back. I was unable to print my boarding pass from the website despite being checked in. I was berated at the check-in desk for being late and asked several times why. I was not late and had to wait for the gate to open once I got there using no express line. The flight attendants on the way to New York were nice, but the airplane was just something out of the 90s. No private screen (which is standard for British, United, Lufthansa, Swiss), no way to control the air conditioning (it was freezing cold), the audio from the audio jack was not working well and the seat pocket was a little broken. On the way back, the cabin crew, and particularly one flight attendant, was just so rude I could not believe my ears. I was asked if I wanted to change seats because I was seated close to the restrooms in the back and when I politely declined explaining that I wasn’t feeling very well and wanted to stay close to the restroom I got a ""yeah, whatever!"" as a response while she walked away. And during landing she said to her colleague, thinking we wouldn’t hear I hope, ""I mean, we are landing, wake up people!"". The food was not bad, but was the same for both long haul flights. I will avoid ever flying with American Airlines if I can.",,Solo Leisure,Economy Class,Milan to Baltimore via New York JFK,September 2017,1,1,3,1,1,1,no
American Airlines,1,K Cooper,23rd September 2017,"✅ Verified Review | Flew Chicago to Syracuse. Another disaster of American Airlines customer service. I get to the terminal 3 hours early and there is an earlier flight to my destination half full. I cannot even go standby due to my 'status' on American. Watched the half full early flight depart and sat 3 hours to get on the original departure. Don't have these issues with Delta, United etc and they go out of their way to accommodate. If American wants me to obtain status, well this just proves why I stick with Delta.",,Business,Economy Class,Chicago to Syracuse,September 2017,3,3,1,1,3,1,no
American Airlines,1,R Heale,22nd September 2017,"✅ Verified Review | Miami to Seattle via Phoenix. They canceled my flight out of Miami which was 55 hours before Irma hit Miami. So when they canceled me and 80% of the rest of their flights at a time when other airlines were scrambling to get people out of harms way, there were no options left. Thousands of people stranded with a category 5 coming. They charged me $745 to change my flight. They booked, canceled, rebooked, canceled, rebooked 4 times. On the day I finally got out of Miami, Wednesday, 3 days after the storm, AA had canceled 81% of their flights. My flight was not canceled, but it was 3 hours late because there were no attendants. 81% of their flights are canceled and they couldn't have a crew ready for my flight. Never will I give them my money.",,Solo Leisure,Economy Class,Miami to Seattle via Phoenix,September 2017,3,5,,,1,1,no
